MOVIE_ID,YEAR,MONTH,DAY,SEASON,WEEKDAY,TIME
81047,2009,2,9,winter,Monday,2009-02-09
81048,2005,9,22,autumn,Thursday,2005-09-22
81049,2006,10,7,autumn,Saturday,2006-10-07
81050,2006,10,3,autumn,Tuesday,2006-10-03
81051,2006,9,29,autumn,Friday,2006-09-29
81052,2007,2,9,winter,Friday,2007-02-09
81053,2002,11,9,autumn,Saturday,2002-11-09
81054,2004,8,13,summer,Friday,2004-08-13
81055,2006,9,15,autumn,Friday,2006-09-15
81056,2004,1,6,winter,Tuesday,2004-01-06
81057,2006,10,26,autumn,Thursday,2006-10-26
81058,2009,2,4,winter,Wednesday,2009-02-04
81059,2008,11,9,autumn,Sunday,2008-11-09
81060,2007,2,13,winter,Tuesday,2007-02-13
81061,2005,12,13,winter,Tuesday,2005-12-13
81062,2006,12,29,winter,Friday,2006-12-29
81063,1999,12,9,winter,Thursday,1999-12-09
81064,2010,3,30,spring,Tuesday,2010-03-30
81065,2008,3,11,spring,Tuesday,2008-03-11
81066,2006,7,26,summer,Wednesday,2006-07-26
81067,2008,5,7,spring,Wednesday,2008-05-07
81068,1999,12,28,winter,Tuesday,1999-12-28
81069,2006,6,27,summer,Tuesday,2006-06-27
81070,2002,3,19,spring,Tuesday,2002-03-19
81071,2002,3,19,spring,Tuesday,2002-03-19
81072,2007,2,9,winter,Friday,2007-02-09
81073,2006,8,13,summer,Sunday,2006-08-13
81074,2006,9,29,autumn,Friday,2006-09-29
81075,2000,4,4,spring,Tuesday,2000-04-04
81076,2000,2,1,winter,Tuesday,2000-02-01
81077,2007,10,23,autumn,Tuesday,2007-10-23
81078,2007,12,18,winter,Tuesday,2007-12-18
81079,2000,9,11,autumn,Monday,2000-09-11
81080,2005,11,7,autumn,Monday,2005-11-07
81081,2008,10,21,autumn,Tuesday,2008-10-21
81082,2011,3,29,spring,Tuesday,2011-03-29
81083,2009,5,12,spring,Tuesday,2009-05-12
81084,2012,6,15,summer,Friday,2012-06-15
81085,2006,6,27,summer,Tuesday,2006-06-27
81086,2006,6,27,summer,Tuesday,2006-06-27
81087,2002,6,13,summer,Thursday,2002-06-13
81088,2007,7,17,summer,Tuesday,2007-07-17
81089,2009,9,22,autumn,Tuesday,2009-09-22
81090,2002,3,5,spring,Tuesday,2002-03-05
81091,2002,6,14,summer,Friday,2002-06-14
81092,2007,2,9,winter,Friday,2007-02-09
81093,2008,12,10,winter,Wednesday,2008-12-10
81094,2002,9,3,autumn,Tuesday,2002-09-03
81095,2002,9,3,autumn,Tuesday,2002-09-03
81096,2000,3,4,spring,Saturday,2000-03-04
81097,2006,9,29,autumn,Friday,2006-09-29
81098,2008,10,17,autumn,Friday,2008-10-17
81099,1971,1,1,winter,Friday,1971-01-01
81100,2002,2,12,winter,Tuesday,2002-02-12
81101,2004,11,9,autumn,Tuesday,2004-11-09
81102,2007,3,20,spring,Tuesday,2007-03-20
81103,2005,1,16,winter,Sunday,2005-01-16
81104,1999,3,2,spring,Tuesday,1999-03-02
81105,1999,4,1,spring,Thursday,1999-04-01
81106,2000,8,22,summer,Tuesday,2000-08-22
81107,2000,8,18,summer,Friday,2000-08-18
81108,2012,5,1,spring,Tuesday,2012-05-01
81109,2012,2,29,winter,Wednesday,2012-02-29
81110,2012,10,20,autumn,Saturday,2012-10-20
81111,2008,6,26,summer,Thursday,2008-06-26
81112,2008,11,18,autumn,Tuesday,2008-11-18
81113,2013,9,1,autumn,Sunday,2013-09-01
81114,2011,10,11,autumn,Tuesday,2011-10-11
81115,2012,7,13,summer,Friday,2012-07-13
81116,2005,9,25,autumn,Sunday,2005-09-25
81117,2012,8,5,summer,Sunday,2012-08-05
81118,2010,12,16,winter,Thursday,2010-12-16
81119,2004,11,18,autumn,Thursday,2004-11-18
81120,2006,9,29,autumn,Friday,2006-09-29
81121,1999,10,15,autumn,Friday,1999-10-15
81122,2007,7,9,summer,Monday,2007-07-09
81123,2007,1,3,winter,Wednesday,2007-01-03
81124,2009,7,14,summer,Tuesday,2009-07-14
81125,2009,3,30,spring,Monday,2009-03-30
81126,2012,2,26,winter,Sunday,2012-02-26
81127,2022,7,12,summer,Tuesday,2022-07-12
81128,1998,1,6,winter,Tuesday,1998-01-06
81129,2012,2,12,winter,Sunday,2012-02-12
81130,2007,6,21,summer,Thursday,2007-06-21
81131,2000,2,15,winter,Tuesday,2000-02-15
81132,1999,10,12,autumn,Tuesday,1999-10-12
81133,2012,8,23,summer,Thursday,2012-08-23
81134,2009,2,10,winter,Tuesday,2009-02-10
81135,2011,6,28,summer,Tuesday,2011-06-28
81136,2012,10,21,autumn,Sunday,2012-10-21
81137,2008,11,20,autumn,Thursday,2008-11-20
81138,2009,5,15,spring,Friday,2009-05-15
81139,2007,2,9,winter,Friday,2007-02-09
81140,2006,9,29,autumn,Friday,2006-09-29
81141,2007,1,29,winter,Monday,2007-01-29
81142,2006,9,26,autumn,Tuesday,2006-09-26
81143,2008,11,18,autumn,Tuesday,2008-11-18
81144,2001,4,17,spring,Tuesday,2001-04-17
81145,2006,9,29,autumn,Friday,2006-09-29
81146,2010,2,13,winter,Saturday,2010-02-13
81147,2002,6,1,summer,Saturday,2002-06-01
81148,2006,8,13,summer,Sunday,2006-08-13
81149,2007,2,9,winter,Friday,2007-02-09
81150,2006,12,5,winter,Tuesday,2006-12-05
81151,2002,11,5,autumn,Tuesday,2002-11-05
81152,2009,6,30,summer,Tuesday,2009-06-30
81153,2003,1,11,winter,Saturday,2003-01-11
81154,2002,6,25,summer,Tuesday,2002-06-25
81155,2003,1,20,winter,Monday,2003-01-20
81156,2011,4,24,spring,Sunday,2011-04-24
81157,2006,9,29,autumn,Friday,2006-09-29
81158,2004,4,1,spring,Thursday,2004-04-01
81159,2012,10,2,autumn,Tuesday,2012-10-02
81160,2002,10,14,autumn,Monday,2002-10-14
81161,2006,6,25,summer,Sunday,2006-06-25
81162,2002,12,3,winter,Tuesday,2002-12-03
81163,2002,6,24,summer,Monday,2002-06-24
81164,2007,5,24,spring,Thursday,2007-05-24
81165,2003,3,13,spring,Thursday,2003-03-13
81166,2002,3,14,spring,Thursday,2002-03-14
81167,2006,6,16,summer,Friday,2006-06-16
81168,2000,3,24,spring,Friday,2000-03-24
81169,2003,2,11,winter,Tuesday,2003-02-11
81170,2003,2,11,winter,Tuesday,2003-02-11
81171,2009,5,9,spring,Saturday,2009-05-09
81172,2005,9,8,autumn,Thursday,2005-09-08
81173,2002,12,3,winter,Tuesday,2002-12-03
81174,2003,3,3,spring,Monday,2003-03-03
81175,2008,3,4,spring,Tuesday,2008-03-04
81176,2003,3,28,spring,Friday,2003-03-28
81177,2005,10,1,autumn,Saturday,2005-10-01
81178,2006,1,10,winter,Tuesday,2006-01-10
81179,2009,5,5,spring,Tuesday,2009-05-05
81180,2006,4,30,spring,Sunday,2006-04-30
81181,2003,6,25,summer,Wednesday,2003-06-25
81182,2009,7,27,summer,Monday,2009-07-27
81183,2009,10,13,autumn,Tuesday,2009-10-13
81184,2003,1,2,winter,Thursday,2003-01-02
81185,2012,10,13,autumn,Saturday,2012-10-13
81186,2005,5,21,spring,Saturday,2005-05-21
81187,2009,5,17,spring,Sunday,2009-05-17
81188,2009,11,3,autumn,Tuesday,2009-11-03
81189,2009,10,20,autumn,Tuesday,2009-10-20
81190,2009,5,18,spring,Monday,2009-05-18
81191,2010,10,26,autumn,Tuesday,2010-10-26
81192,2009,3,3,spring,Tuesday,2009-03-03
81193,2003,12,17,winter,Wednesday,2003-12-17
81194,2012,1,3,winter,Tuesday,2012-01-03
81195,2002,5,25,spring,Saturday,2002-05-25
81196,2007,2,15,winter,Thursday,2007-02-15
81197,2009,8,25,summer,Tuesday,2009-08-25
81198,2011,6,17,summer,Friday,2011-06-17
81199,2003,5,28,spring,Wednesday,2003-05-28
81200,2007,12,20,winter,Thursday,2007-12-20
81201,2008,8,5,summer,Tuesday,2008-08-05
81202,2009,11,22,autumn,Sunday,2009-11-22
81203,2009,8,13,summer,Thursday,2009-08-13
81204,2009,12,13,winter,Sunday,2009-12-13
81205,2009,7,17,summer,Friday,2009-07-17
81206,2009,7,15,summer,Wednesday,2009-07-15
81207,2009,6,10,summer,Wednesday,2009-06-10
81208,2012,1,31,winter,Tuesday,2012-01-31
81209,2012,1,3,winter,Tuesday,2012-01-03
81210,2012,1,3,winter,Tuesday,2012-01-03
81211,2011,5,17,spring,Tuesday,2011-05-17
81212,2009,10,15,autumn,Thursday,2009-10-15
81213,2010,5,14,spring,Friday,2010-05-14
81214,2005,7,1,summer,Friday,2005-07-01
81215,2011,3,6,spring,Sunday,2011-03-06
81216,2012,7,23,summer,Monday,2012-07-23
81217,2003,3,3,spring,Monday,2003-03-03
81218,2012,1,17,winter,Tuesday,2012-01-17
81219,2004,3,13,spring,Saturday,2004-03-13
81220,2007,2,1,winter,Thursday,2007-02-01
81221,2003,3,28,spring,Friday,2003-03-28
81222,2006,6,27,summer,Tuesday,2006-06-27
81223,2006,9,29,autumn,Friday,2006-09-29
81224,2006,9,29,autumn,Friday,2006-09-29
81225,2006,9,29,autumn,Friday,2006-09-29
81226,1999,12,30,winter,Thursday,1999-12-30
81227,2002,4,30,spring,Tuesday,2002-04-30
81228,2006,9,29,autumn,Friday,2006-09-29
81229,2000,12,29,winter,Friday,2000-12-29
81230,2006,10,1,autumn,Sunday,2006-10-01
81231,2003,10,22,autumn,Wednesday,2003-10-22
81232,2002,1,29,winter,Tuesday,2002-01-29
81233,2002,1,21,winter,Monday,2002-01-21
81234,2006,9,29,autumn,Friday,2006-09-29
81235,2006,10,1,autumn,Sunday,2006-10-01
81236,2006,9,29,autumn,Friday,2006-09-29
81237,2002,12,12,winter,Thursday,2002-12-12
81238,2009,8,23,summer,Sunday,2009-08-23
81239,2009,11,19,autumn,Thursday,2009-11-19
81240,2010,1,26,winter,Tuesday,2010-01-26
81241,2010,1,26,winter,Tuesday,2010-01-26
81242,2012,3,2,spring,Friday,2012-03-02
81243,1999,11,30,autumn,Tuesday,1999-11-30
81244,2007,2,9,winter,Friday,2007-02-09
81245,2006,5,10,spring,Wednesday,2006-05-10
81246,2008,3,8,spring,Saturday,2008-03-08
81247,2004,7,23,summer,Friday,2004-07-23
81248,2006,9,29,autumn,Friday,2006-09-29
81249,2006,6,14,summer,Wednesday,2006-06-14
81250,1999,10,12,autumn,Tuesday,1999-10-12
81251,2010,10,14,autumn,Thursday,2010-10-14
81252,2010,8,13,summer,Friday,2010-08-13
81253,2016,11,11,autumn,Friday,2016-11-11
81254,2000,2,15,winter,Tuesday,2000-02-15
81255,2000,1,11,winter,Tuesday,2000-01-11
81256,2005,11,15,autumn,Tuesday,2005-11-15
81257,2007,8,31,summer,Friday,2007-08-31
81258,2007,3,22,spring,Thursday,2007-03-22
81259,2006,9,26,autumn,Tuesday,2006-09-26
81260,2002,11,12,autumn,Tuesday,2002-11-12
81261,2006,10,7,autumn,Saturday,2006-10-07
81262,2002,8,26,summer,Monday,2002-08-26
81263,2005,6,13,summer,Monday,2005-06-13
81264,2006,5,5,spring,Friday,2006-05-05
81265,2001,11,20,autumn,Tuesday,2001-11-20
81266,2008,5,10,spring,Saturday,2008-05-10
81267,2002,11,12,autumn,Tuesday,2002-11-12
81268,2004,6,15,summer,Tuesday,2004-06-15
81269,2001,11,18,autumn,Sunday,2001-11-18
81270,2002,11,12,autumn,Tuesday,2002-11-12
81271,2001,7,24,summer,Tuesday,2001-07-24
81272,2001,5,1,spring,Tuesday,2001-05-01
81273,1999,12,4,winter,Saturday,1999-12-04
81274,1999,12,4,winter,Saturday,1999-12-04
81275,2005,8,9,summer,Tuesday,2005-08-09
81276,2006,9,29,autumn,Friday,2006-09-29
81277,2002,11,12,autumn,Tuesday,2002-11-12
81278,2004,4,20,spring,Tuesday,2004-04-20
81279,2000,6,16,summer,Friday,2000-06-16
81280,2000,12,5,winter,Tuesday,2000-12-05
81281,2000,3,19,spring,Sunday,2000-03-19
81282,2000,5,3,spring,Wednesday,2000-05-03
81283,2002,5,14,spring,Tuesday,2002-05-14
81284,2002,11,12,autumn,Tuesday,2002-11-12
81285,2009,1,8,winter,Thursday,2009-01-08
81286,2002,1,30,winter,Wednesday,2002-01-30
81287,2006,7,19,summer,Wednesday,2006-07-19
81288,2005,10,18,autumn,Tuesday,2005-10-18
81289,2009,1,13,winter,Tuesday,2009-01-13
81290,2008,7,8,summer,Tuesday,2008-07-08
81291,2004,2,3,winter,Tuesday,2004-02-03
81292,2005,10,30,autumn,Sunday,2005-10-30
81293,2009,9,15,autumn,Tuesday,2009-09-15
81294,2004,11,22,autumn,Monday,2004-11-22
81295,2005,9,1,autumn,Thursday,2005-09-01
81296,2008,11,21,autumn,Friday,2008-11-21
81297,2009,9,4,autumn,Friday,2009-09-04
81298,2010,11,23,autumn,Tuesday,2010-11-23
81299,1999,12,29,winter,Wednesday,1999-12-29
81300,2000,8,28,summer,Monday,2000-08-28
81301,2000,8,28,summer,Monday,2000-08-28
81302,2007,2,9,winter,Friday,2007-02-09
81303,2006,7,9,summer,Sunday,2006-07-09
81304,2006,11,21,autumn,Tuesday,2006-11-21
81305,2012,2,14,winter,Tuesday,2012-02-14
81306,2010,10,26,autumn,Tuesday,2010-10-26
81307,2006,10,10,autumn,Tuesday,2006-10-10
81308,2006,6,23,summer,Friday,2006-06-23
81309,2017,7,4,summer,Tuesday,2017-07-04
81310,2006,2,28,winter,Tuesday,2006-02-28
81311,2007,3,31,spring,Saturday,2007-03-31
81312,2007,2,9,winter,Friday,2007-02-09
81313,2003,8,5,summer,Tuesday,2003-08-05
81314,1999,11,15,autumn,Monday,1999-11-15
81315,2002,10,4,autumn,Friday,2002-10-04
81316,2011,9,11,autumn,Sunday,2011-09-11
81317,2001,11,13,autumn,Tuesday,2001-11-13
81318,2011,5,31,spring,Tuesday,2011-05-31
81319,2010,6,28,summer,Monday,2010-06-28
81320,2010,5,18,spring,Tuesday,2010-05-18
81321,2009,8,4,summer,Tuesday,2009-08-04
81322,2011,3,15,spring,Tuesday,2011-03-15
81323,2008,8,26,summer,Tuesday,2008-08-26
81324,2010,8,15,summer,Sunday,2010-08-15
81325,2004,11,10,autumn,Wednesday,2004-11-10
81326,2008,7,6,summer,Sunday,2008-07-06
81327,2012,5,16,spring,Wednesday,2012-05-16
81328,2009,7,14,summer,Tuesday,2009-07-14
81329,2011,2,26,winter,Saturday,2011-02-26
81330,2007,6,12,summer,Tuesday,2007-06-12
81331,2000,11,18,autumn,Saturday,2000-11-18
81332,2006,2,25,winter,Saturday,2006-02-25
81333,1999,2,6,winter,Saturday,1999-02-06
81334,2011,2,21,winter,Monday,2011-02-21
81335,2008,12,31,winter,Wednesday,2008-12-31
81336,1999,11,24,autumn,Wednesday,1999-11-24
81337,1999,11,24,autumn,Wednesday,1999-11-24
81338,2006,6,27,summer,Tuesday,2006-06-27
81339,2005,10,7,autumn,Friday,2005-10-07
81340,2006,2,7,winter,Tuesday,2006-02-07
81341,2005,10,7,autumn,Friday,2005-10-07
81342,2007,7,16,summer,Monday,2007-07-16
81343,2000,6,11,summer,Sunday,2000-06-11
81344,2014,1,7,winter,Tuesday,2014-01-07
81345,2007,11,27,autumn,Tuesday,2007-11-27
81346,2010,4,21,spring,Wednesday,2010-04-21
81347,2007,1,27,winter,Saturday,2007-01-27
81348,2006,10,13,autumn,Friday,2006-10-13
81349,2009,12,10,winter,Thursday,2009-12-10
81350,2010,9,28,autumn,Tuesday,2010-09-28
81351,2004,11,11,autumn,Thursday,2004-11-11
81352,2006,12,7,winter,Thursday,2006-12-07
81353,2010,9,28,autumn,Tuesday,2010-09-28
81354,2010,1,5,winter,Tuesday,2010-01-05
81355,2001,10,20,autumn,Saturday,2001-10-20
81356,2011,7,9,summer,Saturday,2011-07-09
81357,2000,1,29,winter,Saturday,2000-01-29
81358,2010,7,22,summer,Thursday,2010-07-22
81359,2002,10,27,autumn,Sunday,2002-10-27
81360,2006,10,26,autumn,Thursday,2006-10-26
81361,1999,1,1,winter,Friday,1999-01-01
81362,2006,10,3,autumn,Tuesday,2006-10-03
81363,2007,10,2,autumn,Tuesday,2007-10-02
81364,2007,10,16,autumn,Tuesday,2007-10-16
81365,2012,8,16,summer,Thursday,2012-08-16
81366,2000,7,30,summer,Sunday,2000-07-30
81367,2005,11,6,autumn,Sunday,2005-11-06
81368,2009,9,16,autumn,Wednesday,2009-09-16
81369,2011,2,5,winter,Saturday,2011-02-05
81370,2006,2,28,winter,Tuesday,2006-02-28
81371,2012,2,24,winter,Friday,2012-02-24
81372,2011,11,15,autumn,Tuesday,2011-11-15
81373,2008,5,29,spring,Thursday,2008-05-29
81374,2004,6,29,summer,Tuesday,2004-06-29
81375,2008,2,25,winter,Monday,2008-02-25
81376,2008,4,8,spring,Tuesday,2008-04-08
81377,2010,10,5,autumn,Tuesday,2010-10-05
81378,2008,4,8,spring,Tuesday,2008-04-08
81379,1999,12,13,winter,Monday,1999-12-13
81380,2005,4,24,spring,Sunday,2005-04-24
81381,2012,9,18,autumn,Tuesday,2012-09-18
81382,2007,2,9,winter,Friday,2007-02-09
81383,2012,9,7,autumn,Friday,2012-09-07
81384,2007,9,27,autumn,Thursday,2007-09-27
81385,1999,10,27,autumn,Wednesday,1999-10-27
81386,2006,9,29,autumn,Friday,2006-09-29
81387,2005,8,30,summer,Tuesday,2005-08-30
81388,1999,7,3,summer,Saturday,1999-07-03
81389,2005,3,21,spring,Monday,2005-03-21
81390,2005,3,21,spring,Monday,2005-03-21
81391,2005,3,21,spring,Monday,2005-03-21
81392,2005,3,21,spring,Monday,2005-03-21
81393,2005,2,5,winter,Saturday,2005-02-05
81394,2007,8,7,summer,Tuesday,2007-08-07
81395,2009,3,3,spring,Tuesday,2009-03-03
81396,2004,6,29,summer,Tuesday,2004-06-29
81397,2009,9,18,autumn,Friday,2009-09-18
81398,1998,6,12,summer,Friday,1998-06-12
81399,1998,6,12,summer,Friday,1998-06-12
81400,2006,6,27,summer,Tuesday,2006-06-27
81401,2009,4,9,spring,Thursday,2009-04-09
81402,1999,1,28,winter,Thursday,1999-01-28
81403,2008,8,25,summer,Monday,2008-08-25
81404,2013,4,30,spring,Tuesday,2013-04-30
81405,2006,6,13,summer,Tuesday,2006-06-13
81406,2006,10,25,autumn,Wednesday,2006-10-25
81407,2001,2,18,winter,Sunday,2001-02-18
81408,2004,6,11,summer,Friday,2004-06-11
81409,2008,6,19,summer,Thursday,2008-06-19
81410,2009,8,13,summer,Thursday,2009-08-13
81411,2012,9,6,autumn,Thursday,2012-09-06
81412,2008,12,11,winter,Thursday,2008-12-11
81413,2011,8,10,summer,Wednesday,2011-08-10
81414,2000,6,27,summer,Tuesday,2000-06-27
81415,2004,3,26,spring,Friday,2004-03-26
81416,2007,7,13,summer,Friday,2007-07-13
81417,2005,12,30,winter,Friday,2005-12-30
81418,1977,1,1,winter,Saturday,1977-01-01
81419,2007,2,20,winter,Tuesday,2007-02-20
81420,2003,1,14,winter,Tuesday,2003-01-14
81421,1975,1,1,winter,Wednesday,1975-01-01
81422,2007,1,31,winter,Wednesday,2007-01-31
81423,2000,12,12,winter,Tuesday,2000-12-12
81424,2011,9,8,autumn,Thursday,2011-09-08
81425,2003,3,30,spring,Sunday,2003-03-30
81426,2000,2,1,winter,Tuesday,2000-02-01
81427,2001,12,11,winter,Tuesday,2001-12-11
81428,2003,5,12,spring,Monday,2003-05-12
81429,2006,2,7,winter,Tuesday,2006-02-07
81430,2006,9,29,autumn,Friday,2006-09-29
81431,2011,3,29,spring,Tuesday,2011-03-29
81432,2012,5,28,spring,Monday,2012-05-28
81433,2001,12,11,winter,Tuesday,2001-12-11
81434,2009,9,15,autumn,Tuesday,2009-09-15
81435,1999,10,20,autumn,Wednesday,1999-10-20
81436,1999,5,7,spring,Friday,1999-05-07
81437,1999,5,7,spring,Friday,1999-05-07
81438,2007,2,9,winter,Friday,2007-02-09
81439,2009,6,30,summer,Tuesday,2009-06-30
81440,2007,11,8,autumn,Thursday,2007-11-08
81441,2007,4,24,spring,Tuesday,2007-04-24
81442,2010,10,8,autumn,Friday,2010-10-08
81443,2008,11,18,autumn,Tuesday,2008-11-18
81444,2008,1,1,winter,Tuesday,2008-01-01
81445,2013,5,19,spring,Sunday,2013-05-19
81446,2008,11,18,autumn,Tuesday,2008-11-18
81447,2008,11,18,autumn,Tuesday,2008-11-18
81448,1999,11,25,autumn,Thursday,1999-11-25
81449,2006,9,29,autumn,Friday,2006-09-29
81450,2005,3,20,spring,Sunday,2005-03-20
81451,2000,3,20,spring,Monday,2000-03-20
81452,2005,1,1,winter,Saturday,2005-01-01
81453,2005,3,20,spring,Sunday,2005-03-20
81454,2005,9,20,autumn,Tuesday,2005-09-20
81455,2011,4,8,spring,Friday,2011-04-08
81456,2000,3,20,spring,Monday,2000-03-20
81457,2011,8,6,summer,Saturday,2011-08-06
81458,2009,9,13,autumn,Sunday,2009-09-13
81459,2005,3,20,spring,Sunday,2005-03-20
81460,2010,11,30,autumn,Tuesday,2010-11-30
81461,2000,7,10,summer,Monday,2000-07-10
81462,2006,6,27,summer,Tuesday,2006-06-27
81463,2007,1,9,winter,Tuesday,2007-01-09
81464,1999,6,5,summer,Saturday,1999-06-05
81465,2011,1,9,winter,Sunday,2011-01-09
81466,2012,9,22,autumn,Saturday,2012-09-22
81467,2011,7,28,summer,Thursday,2011-07-28
81468,2012,10,7,autumn,Sunday,2012-10-07
81469,2012,10,20,autumn,Saturday,2012-10-20
81470,2012,9,14,autumn,Friday,2012-09-14
81471,2011,11,12,autumn,Saturday,2011-11-12
81472,2012,9,14,autumn,Friday,2012-09-14
81473,2012,10,10,autumn,Wednesday,2012-10-10
81474,2010,9,21,autumn,Tuesday,2010-09-21
81475,2009,6,2,summer,Tuesday,2009-06-02
81476,2009,3,17,spring,Tuesday,2009-03-17
81477,2011,4,5,spring,Tuesday,2011-04-05
81478,2007,5,1,spring,Tuesday,2007-05-01
81479,2006,2,7,winter,Tuesday,2006-02-07
81480,2000,7,28,summer,Friday,2000-07-28
81481,2003,6,19,summer,Thursday,2003-06-19
81482,2007,2,9,winter,Friday,2007-02-09
81483,2001,6,16,summer,Saturday,2001-06-16
81484,2010,9,1,autumn,Wednesday,2010-09-01
81485,2007,2,9,winter,Friday,2007-02-09
81486,1999,10,25,autumn,Monday,1999-10-25
81487,2009,4,7,spring,Tuesday,2009-04-07
81488,2009,5,12,spring,Tuesday,2009-05-12
81489,2007,1,18,winter,Thursday,2007-01-18
81490,2006,10,12,autumn,Thursday,2006-10-12
81491,2006,11,28,autumn,Tuesday,2006-11-28
81492,2001,2,9,winter,Friday,2001-02-09
81493,2004,1,18,winter,Sunday,2004-01-18
81494,2003,1,8,winter,Wednesday,2003-01-08
81495,2005,12,6,winter,Tuesday,2005-12-06
81496,2007,8,31,summer,Friday,2007-08-31
81497,2001,12,4,winter,Tuesday,2001-12-04
81498,2008,1,1,winter,Tuesday,2008-01-01
81499,2004,12,7,winter,Tuesday,2004-12-07
81500,2002,9,21,autumn,Saturday,2002-09-21
81501,2004,8,4,summer,Wednesday,2004-08-04
81502,2001,12,4,winter,Tuesday,2001-12-04
81503,2004,5,18,spring,Tuesday,2004-05-18
81504,2004,5,1,spring,Saturday,2004-05-01
81505,2001,12,4,winter,Tuesday,2001-12-04
81506,2008,1,1,winter,Tuesday,2008-01-01
81507,2005,8,21,summer,Sunday,2005-08-21
81508,2004,5,18,spring,Tuesday,2004-05-18
81509,2002,12,4,winter,Wednesday,2002-12-04
81510,2004,8,3,summer,Tuesday,2004-08-03
81511,2004,5,18,spring,Tuesday,2004-05-18
81512,2001,12,4,winter,Tuesday,2001-12-04
81513,2006,10,17,autumn,Tuesday,2006-10-17
81514,2008,8,5,summer,Tuesday,2008-08-05
81515,2006,9,18,autumn,Monday,2006-09-18
81516,2009,11,3,autumn,Tuesday,2009-11-03
81517,2006,11,23,autumn,Thursday,2006-11-23
81518,2006,11,22,autumn,Wednesday,2006-11-22
81519,2007,1,21,winter,Sunday,2007-01-21
81520,2007,2,8,winter,Thursday,2007-02-08
81521,2006,10,25,autumn,Wednesday,2006-10-25
81522,2010,9,1,autumn,Wednesday,2010-09-01
81523,2004,1,23,winter,Friday,2004-01-23
81524,2004,6,2,summer,Wednesday,2004-06-02
81525,2011,4,12,spring,Tuesday,2011-04-12
81526,2006,10,25,autumn,Wednesday,2006-10-25
81527,2012,4,3,spring,Tuesday,2012-04-03
81528,2006,10,25,autumn,Wednesday,2006-10-25
81529,2005,10,7,autumn,Friday,2005-10-07
81530,2002,2,27,winter,Wednesday,2002-02-27
81531,2008,12,7,winter,Sunday,2008-12-07
81532,2000,9,2,autumn,Saturday,2000-09-02
81533,2005,1,8,winter,Saturday,2005-01-08
81534,2006,6,24,summer,Saturday,2006-06-24
81535,2006,10,20,autumn,Friday,2006-10-20
81536,2003,7,22,summer,Tuesday,2003-07-22
81537,2010,1,8,winter,Friday,2010-01-08
81538,2010,1,8,winter,Friday,2010-01-08
81539,2008,5,27,spring,Tuesday,2008-05-27
81540,2009,7,18,summer,Saturday,2009-07-18
81541,2007,9,25,autumn,Tuesday,2007-09-25
81542,2012,2,24,winter,Friday,2012-02-24
81543,2004,2,25,winter,Wednesday,2004-02-25
81544,2003,5,6,spring,Tuesday,2003-05-06
81545,2008,10,14,autumn,Tuesday,2008-10-14
81546,2008,10,14,autumn,Tuesday,2008-10-14
81547,2010,8,22,summer,Sunday,2010-08-22
81548,2001,5,29,spring,Tuesday,2001-05-29
81549,2009,7,11,summer,Saturday,2009-07-11
81550,2002,8,19,summer,Monday,2002-08-19
81551,1999,8,19,summer,Thursday,1999-08-19
81552,2011,6,15,summer,Wednesday,2011-06-15
81553,2001,8,9,summer,Thursday,2001-08-09
81554,2005,5,14,spring,Saturday,2005-05-14
81555,2009,6,2,summer,Tuesday,2009-06-02
81556,2009,6,2,summer,Tuesday,2009-06-02
81557,2007,4,24,spring,Tuesday,2007-04-24
81558,2000,11,3,autumn,Friday,2000-11-03
81559,1999,9,27,autumn,Monday,1999-09-27
81560,2007,2,9,winter,Friday,2007-02-09
81561,2000,11,3,autumn,Friday,2000-11-03
81562,2007,10,9,autumn,Tuesday,2007-10-09
81563,2007,8,24,summer,Friday,2007-08-24
81564,2007,8,24,summer,Friday,2007-08-24
81565,2007,8,24,summer,Friday,2007-08-24
81566,2007,2,9,winter,Friday,2007-02-09
81567,2007,2,9,winter,Friday,2007-02-09
81568,2007,2,9,winter,Friday,2007-02-09
81569,2004,6,7,summer,Monday,2004-06-07
81570,2007,10,14,autumn,Sunday,2007-10-14
81571,2004,11,4,autumn,Thursday,2004-11-04
81572,2009,6,1,summer,Monday,2009-06-01
81573,2004,5,19,spring,Wednesday,2004-05-19
81574,2008,1,7,winter,Monday,2008-01-07
81575,2010,7,21,summer,Wednesday,2010-07-21
81576,2006,1,19,winter,Thursday,2006-01-19
81577,2010,1,11,winter,Monday,2010-01-11
81578,1999,6,21,summer,Monday,1999-06-21
81579,1999,10,11,autumn,Monday,1999-10-11
81580,2008,12,2,winter,Tuesday,2008-12-02
81581,2001,11,20,autumn,Tuesday,2001-11-20
81582,2005,11,12,autumn,Saturday,2005-11-12
81583,2009,9,3,autumn,Thursday,2009-09-03
81584,2009,9,3,autumn,Thursday,2009-09-03
81585,2012,7,29,summer,Sunday,2012-07-29
81586,2011,12,23,winter,Friday,2011-12-23
81587,2012,4,3,spring,Tuesday,2012-04-03
81588,2011,12,23,winter,Friday,2011-12-23
81589,2003,5,22,spring,Thursday,2003-05-22
81590,2002,5,28,spring,Tuesday,2002-05-28
81591,2002,5,28,spring,Tuesday,2002-05-28
81592,1999,6,24,summer,Thursday,1999-06-24
81593,2007,2,9,winter,Friday,2007-02-09
